lat,lon,year,AGB,NDVI,soil_clay,soil_sand,soil_silt,groundwater_depth,total_precipitation,peatland_fraction,elevation,clay,sand,silt,elev,peat,annual_precip,rzm,elevation_peat,precip_clay_interaction,Hydraulic_Stress,clay_median,sand_median,silt_median,elev_median,peat_median,clay_median.1,sand_median.1,silt_median.1,elev_median.1,peat_median.1,clay_median.2,sand_median.2,silt_median.2,elev_median.2,peat_median.2,clay_median,sand_median,silt_median,elev_median,peat_median
-2.541666667,112.2916667,2020,35.00254144,0.766144498,383.0,260.0,360.0,304.2470092773437,3769.779573746957,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2020,2020,292.05103559470547,773660,0.9995051954477981,"{'_idx': 83, 'median': 383, 'year': 2020}","{'_idx': 83, 'median': 260, 'year': 2020}","{'_idx': 83, 'median': 360, 'year': 2020}","{'_idx': 83, 'median': 34, 'year': 2020}","{'_idx': 83, 'median': 8.58973634102075, 'year': 2020}","{'_idx': 83, 'median': 383, 'year': 2020}","{'_idx': 83, 'median': 260, 'year': 2020}","{'_idx': 83, 'median': 360, 'year': 2020}","{'_idx': 83, 'median': 34, 'year': 2020}","{'_idx': 83, 'median': 8.58973634102075, 'year': 2020}","{'_idx': 83, 'median': 383, 'year': 2020}","{'_idx': 83, 'median': 260, 'year': 2020}","{'_idx': 83, 'median': 360, 'year': 2020}","{'_idx': 83, 'median': 34, 'year': 2020}","{'_idx': 83, 'median': 8.58973634102075, 'year': 2020}","{'_idx': 83, 'median': 383, 'year': 2020}","{'_idx': 83, 'median': 260, 'year': 2020}","{'_idx': 83, 'median': 360, 'year': 2020}","{'_idx': 83, 'median': 34, 'year': 2020}","{'_idx': 83, 'median': 8.58973634102075, 'year': 2020}"
-2.625,112.0416667,1993,142.2924954,0.7620923519134521,381.0,281.0,340.0,,2938.66548204422,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1993,1993,342.93466981901236,759333,0.9994984954864594,"{'_idx': 84, 'median': 381, 'year': 1993}","{'_idx': 84, 'median': 281, 'year': 1993}","{'_idx': 84, 'median': 340, 'year': 1993}","{'_idx': 84, 'median': 49, 'year': 1993}","{'_idx': 84, 'median': 6.998666731000252, 'year': 1993}","{'_idx': 84, 'median': 381, 'year': 1993}","{'_idx': 84, 'median': 281, 'year': 1993}","{'_idx': 84, 'median': 340, 'year': 1993}","{'_idx': 84, 'median': 49, 'year': 1993}","{'_idx': 84, 'median': 6.998666731000252, 'year': 1993}","{'_idx': 84, 'median': 381, 'year': 1993}","{'_idx': 84, 'median': 281, 'year': 1993}","{'_idx': 84, 'median': 340, 'year': 1993}","{'_idx': 84, 'median': 49, 'year': 1993}","{'_idx': 84, 'median': 6.998666731000252, 'year': 1993}","{'_idx': 84, 'median': 381, 'year': 1993}","{'_idx': 84, 'median': 281, 'year': 1993}","{'_idx': 84, 'median': 340, 'year': 1993}","{'_idx': 84, 'median': 49, 'year': 1993}","{'_idx': 84, 'median': 6.998666731000252, 'year': 1993}"
-2.625,112.0416667,1994,140.5699991,0.7858986854553223,381.0,281.0,340.0,,2649.675963163376,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1994,1994,342.93466981901236,759714,0.9994987468671679,"{'_idx': 85, 'median': 381, 'year': 1994}","{'_idx': 85, 'median': 281, 'year': 1994}","{'_idx': 85, 'median': 340, 'year': 1994}","{'_idx': 85, 'median': 49, 'year': 1994}","{'_idx': 85, 'median': 6.998666731000252, 'year': 1994}","{'_idx': 85, 'median': 381, 'year': 1994}","{'_idx': 85, 'median': 281, 'year': 1994}","{'_idx': 85, 'median': 340, 'year': 1994}","{'_idx': 85, 'median': 49, 'year': 1994}","{'_idx': 85, 'median': 6.998666731000252, 'year': 1994}","{'_idx': 85, 'median': 381, 'year': 1994}","{'_idx': 85, 'median': 281, 'year': 1994}","{'_idx': 85, 'median': 340, 'year': 1994}","{'_idx': 85, 'median': 49, 'year': 1994}","{'_idx': 85, 'median': 6.998666731000252, 'year': 1994}","{'_idx': 85, 'median': 381, 'year': 1994}","{'_idx': 85, 'median': 281, 'year': 1994}","{'_idx': 85, 'median': 340, 'year': 1994}","{'_idx': 85, 'median': 49, 'year': 1994}","{'_idx': 85, 'median': 6.998666731000252, 'year': 1994}"
-2.625,112.0416667,1995,140.2524985,0.7804352045059204,381.0,281.0,340.0,,3128.0786101818085,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1995,1995,342.93466981901236,760095,0.999498997995992,"{'_idx': 86, 'median': 381, 'year': 1995}","{'_idx': 86, 'median': 281, 'year': 1995}","{'_idx': 86, 'median': 340, 'year': 1995}","{'_idx': 86, 'median': 49, 'year': 1995}","{'_idx': 86, 'median': 6.998666731000252, 'year': 1995}","{'_idx': 86, 'median': 381, 'year': 1995}","{'_idx': 86, 'median': 281, 'year': 1995}","{'_idx': 86, 'median': 340, 'year': 1995}","{'_idx': 86, 'median': 49, 'year': 1995}","{'_idx': 86, 'median': 6.998666731000252, 'year': 1995}","{'_idx': 86, 'median': 381, 'year': 1995}","{'_idx': 86, 'median': 281, 'year': 1995}","{'_idx': 86, 'median': 340, 'year': 1995}","{'_idx': 86, 'median': 49, 'year': 1995}","{'_idx': 86, 'median': 6.998666731000252, 'year': 1995}","{'_idx': 86, 'median': 381, 'year': 1995}","{'_idx': 86, 'median': 281, 'year': 1995}","{'_idx': 86, 'median': 340, 'year': 1995}","{'_idx': 86, 'median': 49, 'year': 1995}","{'_idx': 86, 'median': 6.998666731000252, 'year': 1995}"
-2.625,112.0416667,1996,140.3324995,0.8131919503211975,381.0,281.0,340.0,,3068.7682695388794,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1996,1996,342.93466981901236,760476,0.99949924887331,"{'_idx': 87, 'median': 381, 'year': 1996}","{'_idx': 87, 'median': 281, 'year': 1996}","{'_idx': 87, 'median': 340, 'year': 1996}","{'_idx': 87, 'median': 49, 'year': 1996}","{'_idx': 87, 'median': 6.998666731000252, 'year': 1996}","{'_idx': 87, 'median': 381, 'year': 1996}","{'_idx': 87, 'median': 281, 'year': 1996}","{'_idx': 87, 'median': 340, 'year': 1996}","{'_idx': 87, 'median': 49, 'year': 1996}","{'_idx': 87, 'median': 6.998666731000252, 'year': 1996}","{'_idx': 87, 'median': 381, 'year': 1996}","{'_idx': 87, 'median': 281, 'year': 1996}","{'_idx': 87, 'median': 340, 'year': 1996}","{'_idx': 87, 'median': 49, 'year': 1996}","{'_idx': 87, 'median': 6.998666731000252, 'year': 1996}","{'_idx': 87, 'median': 381, 'year': 1996}","{'_idx': 87, 'median': 281, 'year': 1996}","{'_idx': 87, 'median': 340, 'year': 1996}","{'_idx': 87, 'median': 49, 'year': 1996}","{'_idx': 87, 'median': 6.998666731000252, 'year': 1996}"
-2.625,112.0416667,1997,141.3524687,0.6281934976577759,381.0,281.0,340.0,,1983.4618616104128,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1997,1997,342.93466981901236,760857,0.9994994994994995,"{'_idx': 88, 'median': 381, 'year': 1997}","{'_idx': 88, 'median': 281, 'year': 1997}","{'_idx': 88, 'median': 340, 'year': 1997}","{'_idx': 88, 'median': 49, 'year': 1997}","{'_idx': 88, 'median': 6.998666731000252, 'year': 1997}","{'_idx': 88, 'median': 381, 'year': 1997}","{'_idx': 88, 'median': 281, 'year': 1997}","{'_idx': 88, 'median': 340, 'year': 1997}","{'_idx': 88, 'median': 49, 'year': 1997}","{'_idx': 88, 'median': 6.998666731000252, 'year': 1997}","{'_idx': 88, 'median': 381, 'year': 1997}","{'_idx': 88, 'median': 281, 'year': 1997}","{'_idx': 88, 'median': 340, 'year': 1997}","{'_idx': 88, 'median': 49, 'year': 1997}","{'_idx': 88, 'median': 6.998666731000252, 'year': 1997}","{'_idx': 88, 'median': 381, 'year': 1997}","{'_idx': 88, 'median': 281, 'year': 1997}","{'_idx': 88, 'median': 340, 'year': 1997}","{'_idx': 88, 'median': 49, 'year': 1997}","{'_idx': 88, 'median': 6.998666731000252, 'year': 1997}"
-2.625,112.0416667,1998,136.5699871,0.6212905049324036,381.0,281.0,340.0,,3521.7873525619507,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1998,1998,342.93466981901236,761238,0.9994997498749375,"{'_idx': 89, 'median': 381, 'year': 1998}","{'_idx': 89, 'median': 281, 'year': 1998}","{'_idx': 89, 'median': 340, 'year': 1998}","{'_idx': 89, 'median': 49, 'year': 1998}","{'_idx': 89, 'median': 6.998666731000252, 'year': 1998}","{'_idx': 89, 'median': 381, 'year': 1998}","{'_idx': 89, 'median': 281, 'year': 1998}","{'_idx': 89, 'median': 340, 'year': 1998}","{'_idx': 89, 'median': 49, 'year': 1998}","{'_idx': 89, 'median': 6.998666731000252, 'year': 1998}","{'_idx': 89, 'median': 381, 'year': 1998}","{'_idx': 89, 'median': 281, 'year': 1998}","{'_idx': 89, 'median': 340, 'year': 1998}","{'_idx': 89, 'median': 49, 'year': 1998}","{'_idx': 89, 'median': 6.998666731000252, 'year': 1998}","{'_idx': 89, 'median': 381, 'year': 1998}","{'_idx': 89, 'median': 281, 'year': 1998}","{'_idx': 89, 'median': 340, 'year': 1998}","{'_idx': 89, 'median': 49, 'year': 1998}","{'_idx': 89, 'median': 6.998666731000252, 'year': 1998}"
-2.625,112.0416667,1999,140.2824994,0.6699821949005127,381.0,281.0,340.0,,3372.65646648407,6.998666731000252,49.0,381,281,340,49,6.998666731000252,1999,1999,342.93466981901236,761619,0.9995,"{'_idx': 90, 'median': 381, 'year': 1999}","{'_idx': 90, 'median': 281, 'year': 1999}","{'_idx': 90, 'median': 340, 'year': 1999}","{'_idx': 90, 'median': 49, 'year': 1999}","{'_idx': 90, 'median': 6.998666731000252, 'year': 1999}","{'_idx': 90, 'median': 381, 'year': 1999}","{'_idx': 90, 'median': 281, 'year': 1999}","{'_idx': 90, 'median': 340, 'year': 1999}","{'_idx': 90, 'median': 49, 'year': 1999}","{'_idx': 90, 'median': 6.998666731000252, 'year': 1999}","{'_idx': 90, 'median': 381, 'year': 1999}","{'_idx': 90, 'median': 281, 'year': 1999}","{'_idx': 90, 'median': 340, 'year': 1999}","{'_idx': 90, 'median': 49, 'year': 1999}","{'_idx': 90, 'median': 6.998666731000252, 'year': 1999}","{'_idx': 90, 'median': 381, 'year': 1999}","{'_idx': 90, 'median': 281, 'year': 1999}","{'_idx': 90, 'median': 340, 'year': 1999}","{'_idx': 90, 'median': 49, 'year': 1999}","{'_idx': 90, 'median': 6.998666731000252, 'year': 1999}"
-2.625,112.0416667,2000,140.2899994,0.7473109364509583,381.0,281.0,340.0,,3283.766800403595,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2000,2000,342.93466981901236,762000,0.9995002498750625,"{'_idx': 91, 'median': 381, 'year': 2000}","{'_idx': 91, 'median': 281, 'year': 2000}","{'_idx': 91, 'median': 340, 'year': 2000}","{'_idx': 91, 'median': 49, 'year': 2000}","{'_idx': 91, 'median': 6.998666731000252, 'year': 2000}","{'_idx': 91, 'median': 381, 'year': 2000}","{'_idx': 91, 'median': 281, 'year': 2000}","{'_idx': 91, 'median': 340, 'year': 2000}","{'_idx': 91, 'median': 49, 'year': 2000}","{'_idx': 91, 'median': 6.998666731000252, 'year': 2000}","{'_idx': 91, 'median': 381, 'year': 2000}","{'_idx': 91, 'median': 281, 'year': 2000}","{'_idx': 91, 'median': 340, 'year': 2000}","{'_idx': 91, 'median': 49, 'year': 2000}","{'_idx': 91, 'median': 6.998666731000252, 'year': 2000}","{'_idx': 91, 'median': 381, 'year': 2000}","{'_idx': 91, 'median': 281, 'year': 2000}","{'_idx': 91, 'median': 340, 'year': 2000}","{'_idx': 91, 'median': 49, 'year': 2000}","{'_idx': 91, 'median': 6.998666731000252, 'year': 2000}"
-2.625,112.0416667,2001,141.6124967,0.8257520794868469,381.0,281.0,340.0,,3047.302161216736,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2001,2001,342.93466981901236,762381,0.9995004995004995,"{'_idx': 92, 'median': 381, 'year': 2001}","{'_idx': 92, 'median': 281, 'year': 2001}","{'_idx': 92, 'median': 340, 'year': 2001}","{'_idx': 92, 'median': 49, 'year': 2001}","{'_idx': 92, 'median': 6.998666731000252, 'year': 2001}","{'_idx': 92, 'median': 381, 'year': 2001}","{'_idx': 92, 'median': 281, 'year': 2001}","{'_idx': 92, 'median': 340, 'year': 2001}","{'_idx': 92, 'median': 49, 'year': 2001}","{'_idx': 92, 'median': 6.998666731000252, 'year': 2001}","{'_idx': 92, 'median': 381, 'year': 2001}","{'_idx': 92, 'median': 281, 'year': 2001}","{'_idx': 92, 'median': 340, 'year': 2001}","{'_idx': 92, 'median': 49, 'year': 2001}","{'_idx': 92, 'median': 6.998666731000252, 'year': 2001}","{'_idx': 92, 'median': 381, 'year': 2001}","{'_idx': 92, 'median': 281, 'year': 2001}","{'_idx': 92, 'median': 340, 'year': 2001}","{'_idx': 92, 'median': 49, 'year': 2001}","{'_idx': 92, 'median': 6.998666731000252, 'year': 2001}"
-2.625,112.0416667,2002,141.1799967,0.788,381.0,281.0,340.0,,2407.6551327705383,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2002,2002,342.93466981901236,762762,0.9995007488766849,"{'_idx': 93, 'median': 381, 'year': 2002}","{'_idx': 93, 'median': 281, 'year': 2002}","{'_idx': 93, 'median': 340, 'year': 2002}","{'_idx': 93, 'median': 49, 'year': 2002}","{'_idx': 93, 'median': 6.998666731000252, 'year': 2002}","{'_idx': 93, 'median': 381, 'year': 2002}","{'_idx': 93, 'median': 281, 'year': 2002}","{'_idx': 93, 'median': 340, 'year': 2002}","{'_idx': 93, 'median': 49, 'year': 2002}","{'_idx': 93, 'median': 6.998666731000252, 'year': 2002}","{'_idx': 93, 'median': 381, 'year': 2002}","{'_idx': 93, 'median': 281, 'year': 2002}","{'_idx': 93, 'median': 340, 'year': 2002}","{'_idx': 93, 'median': 49, 'year': 2002}","{'_idx': 93, 'median': 6.998666731000252, 'year': 2002}","{'_idx': 93, 'median': 381, 'year': 2002}","{'_idx': 93, 'median': 281, 'year': 2002}","{'_idx': 93, 'median': 340, 'year': 2002}","{'_idx': 93, 'median': 49, 'year': 2002}","{'_idx': 93, 'median': 6.998666731000252, 'year': 2002}"
-2.625,112.0416667,2003,133.8025013,,381.0,281.0,340.0,256.75885009765625,2682.879319667816,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2003,2003,342.93466981901236,763143,0.9995009980039921,"{'_idx': 94, 'median': 381, 'year': 2003}","{'_idx': 94, 'median': 281, 'year': 2003}","{'_idx': 94, 'median': 340, 'year': 2003}","{'_idx': 94, 'median': 49, 'year': 2003}","{'_idx': 94, 'median': 6.998666731000252, 'year': 2003}","{'_idx': 94, 'median': 381, 'year': 2003}","{'_idx': 94, 'median': 281, 'year': 2003}","{'_idx': 94, 'median': 340, 'year': 2003}","{'_idx': 94, 'median': 49, 'year': 2003}","{'_idx': 94, 'median': 6.998666731000252, 'year': 2003}","{'_idx': 94, 'median': 381, 'year': 2003}","{'_idx': 94, 'median': 281, 'year': 2003}","{'_idx': 94, 'median': 340, 'year': 2003}","{'_idx': 94, 'median': 49, 'year': 2003}","{'_idx': 94, 'median': 6.998666731000252, 'year': 2003}","{'_idx': 94, 'median': 381, 'year': 2003}","{'_idx': 94, 'median': 281, 'year': 2003}","{'_idx': 94, 'median': 340, 'year': 2003}","{'_idx': 94, 'median': 49, 'year': 2003}","{'_idx': 94, 'median': 6.998666731000252, 'year': 2003}"
-2.625,112.0416667,2004,143.1699917,0.7440891265869141,381.0,281.0,340.0,328.697998046875,2293.3479565382004,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2004,2004,342.93466981901236,763524,0.9995012468827931,"{'_idx': 95, 'median': 381, 'year': 2004}","{'_idx': 95, 'median': 281, 'year': 2004}","{'_idx': 95, 'median': 340, 'year': 2004}","{'_idx': 95, 'median': 49, 'year': 2004}","{'_idx': 95, 'median': 6.998666731000252, 'year': 2004}","{'_idx': 95, 'median': 381, 'year': 2004}","{'_idx': 95, 'median': 281, 'year': 2004}","{'_idx': 95, 'median': 340, 'year': 2004}","{'_idx': 95, 'median': 49, 'year': 2004}","{'_idx': 95, 'median': 6.998666731000252, 'year': 2004}","{'_idx': 95, 'median': 381, 'year': 2004}","{'_idx': 95, 'median': 281, 'year': 2004}","{'_idx': 95, 'median': 340, 'year': 2004}","{'_idx': 95, 'median': 49, 'year': 2004}","{'_idx': 95, 'median': 6.998666731000252, 'year': 2004}","{'_idx': 95, 'median': 381, 'year': 2004}","{'_idx': 95, 'median': 281, 'year': 2004}","{'_idx': 95, 'median': 340, 'year': 2004}","{'_idx': 95, 'median': 49, 'year': 2004}","{'_idx': 95, 'median': 6.998666731000252, 'year': 2004}"
-2.625,112.0416667,2005,135.6949639,0.8214005827903748,381.0,281.0,340.0,349.2362670898437,2626.643719434738,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2005,2005,342.93466981901236,763905,0.9995014955134596,"{'_idx': 96, 'median': 381, 'year': 2005}","{'_idx': 96, 'median': 281, 'year': 2005}","{'_idx': 96, 'median': 340, 'year': 2005}","{'_idx': 96, 'median': 49, 'year': 2005}","{'_idx': 96, 'median': 6.998666731000252, 'year': 2005}","{'_idx': 96, 'median': 381, 'year': 2005}","{'_idx': 96, 'median': 281, 'year': 2005}","{'_idx': 96, 'median': 340, 'year': 2005}","{'_idx': 96, 'median': 49, 'year': 2005}","{'_idx': 96, 'median': 6.998666731000252, 'year': 2005}","{'_idx': 96, 'median': 381, 'year': 2005}","{'_idx': 96, 'median': 281, 'year': 2005}","{'_idx': 96, 'median': 340, 'year': 2005}","{'_idx': 96, 'median': 49, 'year': 2005}","{'_idx': 96, 'median': 6.998666731000252, 'year': 2005}","{'_idx': 96, 'median': 381, 'year': 2005}","{'_idx': 96, 'median': 281, 'year': 2005}","{'_idx': 96, 'median': 340, 'year': 2005}","{'_idx': 96, 'median': 49, 'year': 2005}","{'_idx': 96, 'median': 6.998666731000252, 'year': 2005}"
-2.625,112.0416667,2006,135.6149645,0.4769673645496368,381.0,281.0,340.0,269.4506225585937,2656.158291101456,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2006,2006,342.93466981901236,764286,0.9995017438963627,"{'_idx': 97, 'median': 381, 'year': 2006}","{'_idx': 97, 'median': 281, 'year': 2006}","{'_idx': 97, 'median': 340, 'year': 2006}","{'_idx': 97, 'median': 49, 'year': 2006}","{'_idx': 97, 'median': 6.998666731000252, 'year': 2006}","{'_idx': 97, 'median': 381, 'year': 2006}","{'_idx': 97, 'median': 281, 'year': 2006}","{'_idx': 97, 'median': 340, 'year': 2006}","{'_idx': 97, 'median': 49, 'year': 2006}","{'_idx': 97, 'median': 6.998666731000252, 'year': 2006}","{'_idx': 97, 'median': 381, 'year': 2006}","{'_idx': 97, 'median': 281, 'year': 2006}","{'_idx': 97, 'median': 340, 'year': 2006}","{'_idx': 97, 'median': 49, 'year': 2006}","{'_idx': 97, 'median': 6.998666731000252, 'year': 2006}","{'_idx': 97, 'median': 381, 'year': 2006}","{'_idx': 97, 'median': 281, 'year': 2006}","{'_idx': 97, 'median': 340, 'year': 2006}","{'_idx': 97, 'median': 49, 'year': 2006}","{'_idx': 97, 'median': 6.998666731000252, 'year': 2006}"
-2.625,112.0416667,2007,135.4750013,0.6045505404472351,381.0,281.0,340.0,333.8148498535156,3205.217131137848,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2007,2007,342.93466981901236,764667,0.9995019920318725,"{'_idx': 98, 'median': 381, 'year': 2007}","{'_idx': 98, 'median': 281, 'year': 2007}","{'_idx': 98, 'median': 340, 'year': 2007}","{'_idx': 98, 'median': 49, 'year': 2007}","{'_idx': 98, 'median': 6.998666731000252, 'year': 2007}","{'_idx': 98, 'median': 381, 'year': 2007}","{'_idx': 98, 'median': 281, 'year': 2007}","{'_idx': 98, 'median': 340, 'year': 2007}","{'_idx': 98, 'median': 49, 'year': 2007}","{'_idx': 98, 'median': 6.998666731000252, 'year': 2007}","{'_idx': 98, 'median': 381, 'year': 2007}","{'_idx': 98, 'median': 281, 'year': 2007}","{'_idx': 98, 'median': 340, 'year': 2007}","{'_idx': 98, 'median': 49, 'year': 2007}","{'_idx': 98, 'median': 6.998666731000252, 'year': 2007}","{'_idx': 98, 'median': 381, 'year': 2007}","{'_idx': 98, 'median': 281, 'year': 2007}","{'_idx': 98, 'median': 340, 'year': 2007}","{'_idx': 98, 'median': 49, 'year': 2007}","{'_idx': 98, 'median': 6.998666731000252, 'year': 2007}"
-2.625,112.0416667,2008,140.0649991,0.7587702870368958,381.0,281.0,340.0,330.8658142089844,3458.557082891464,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2008,2008,342.93466981901236,765048,0.9995022399203584,"{'_idx': 99, 'median': 381, 'year': 2008}","{'_idx': 99, 'median': 281, 'year': 2008}","{'_idx': 99, 'median': 340, 'year': 2008}","{'_idx': 99, 'median': 49, 'year': 2008}","{'_idx': 99, 'median': 6.998666731000252, 'year': 2008}","{'_idx': 99, 'median': 381, 'year': 2008}","{'_idx': 99, 'median': 281, 'year': 2008}","{'_idx': 99, 'median': 340, 'year': 2008}","{'_idx': 99, 'median': 49, 'year': 2008}","{'_idx': 99, 'median': 6.998666731000252, 'year': 2008}","{'_idx': 99, 'median': 381, 'year': 2008}","{'_idx': 99, 'median': 281, 'year': 2008}","{'_idx': 99, 'median': 340, 'year': 2008}","{'_idx': 99, 'median': 49, 'year': 2008}","{'_idx': 99, 'median': 6.998666731000252, 'year': 2008}","{'_idx': 99, 'median': 381, 'year': 2008}","{'_idx': 99, 'median': 281, 'year': 2008}","{'_idx': 99, 'median': 340, 'year': 2008}","{'_idx': 99, 'median': 49, 'year': 2008}","{'_idx': 99, 'median': 6.998666731000252, 'year': 2008}"
-2.625,112.0416667,2009,141.6399961,0.8067973256111145,381.0,281.0,340.0,270.1690979003906,2720.4932680130005,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2009,2009,342.93466981901236,765429,0.9995024875621891,"{'_idx': 100, 'median': 381, 'year': 2009}","{'_idx': 100, 'median': 281, 'year': 2009}","{'_idx': 100, 'median': 340, 'year': 2009}","{'_idx': 100, 'median': 49, 'year': 2009}","{'_idx': 100, 'median': 6.998666731000252, 'year': 2009}","{'_idx': 100, 'median': 381, 'year': 2009}","{'_idx': 100, 'median': 281, 'year': 2009}","{'_idx': 100, 'median': 340, 'year': 2009}","{'_idx': 100, 'median': 49, 'year': 2009}","{'_idx': 100, 'median': 6.998666731000252, 'year': 2009}","{'_idx': 100, 'median': 381, 'year': 2009}","{'_idx': 100, 'median': 281, 'year': 2009}","{'_idx': 100, 'median': 340, 'year': 2009}","{'_idx': 100, 'median': 49, 'year': 2009}","{'_idx': 100, 'median': 6.998666731000252, 'year': 2009}","{'_idx': 100, 'median': 381, 'year': 2009}","{'_idx': 100, 'median': 281, 'year': 2009}","{'_idx': 100, 'median': 340, 'year': 2009}","{'_idx': 100, 'median': 49, 'year': 2009}","{'_idx': 100, 'median': 6.998666731000252, 'year': 2009}"
-2.625,112.0416667,2010,136.7249737,0.7612654566764832,381.0,281.0,340.0,367.7217712402344,4283.657648324966,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2010,2010,342.93466981901236,765810,0.9995027349577325,"{'_idx': 101, 'median': 381, 'year': 2010}","{'_idx': 101, 'median': 281, 'year': 2010}","{'_idx': 101, 'median': 340, 'year': 2010}","{'_idx': 101, 'median': 49, 'year': 2010}","{'_idx': 101, 'median': 6.998666731000252, 'year': 2010}","{'_idx': 101, 'median': 381, 'year': 2010}","{'_idx': 101, 'median': 281, 'year': 2010}","{'_idx': 101, 'median': 340, 'year': 2010}","{'_idx': 101, 'median': 49, 'year': 2010}","{'_idx': 101, 'median': 6.998666731000252, 'year': 2010}","{'_idx': 101, 'median': 381, 'year': 2010}","{'_idx': 101, 'median': 281, 'year': 2010}","{'_idx': 101, 'median': 340, 'year': 2010}","{'_idx': 101, 'median': 49, 'year': 2010}","{'_idx': 101, 'median': 6.998666731000252, 'year': 2010}","{'_idx': 101, 'median': 381, 'year': 2010}","{'_idx': 101, 'median': 281, 'year': 2010}","{'_idx': 101, 'median': 340, 'year': 2010}","{'_idx': 101, 'median': 49, 'year': 2010}","{'_idx': 101, 'median': 6.998666731000252, 'year': 2010}"
-2.625,112.0416667,2011,134.3224657,0.5178411602973938,381.0,281.0,340.0,268.95977783203125,3113.8622307777405,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2011,2011,342.93466981901236,766191,0.9995029821073559,"{'_idx': 102, 'median': 381, 'year': 2011}","{'_idx': 102, 'median': 281, 'year': 2011}","{'_idx': 102, 'median': 340, 'year': 2011}","{'_idx': 102, 'median': 49, 'year': 2011}","{'_idx': 102, 'median': 6.998666731000252, 'year': 2011}","{'_idx': 102, 'median': 381, 'year': 2011}","{'_idx': 102, 'median': 281, 'year': 2011}","{'_idx': 102, 'median': 340, 'year': 2011}","{'_idx': 102, 'median': 49, 'year': 2011}","{'_idx': 102, 'median': 6.998666731000252, 'year': 2011}","{'_idx': 102, 'median': 381, 'year': 2011}","{'_idx': 102, 'median': 281, 'year': 2011}","{'_idx': 102, 'median': 340, 'year': 2011}","{'_idx': 102, 'median': 49, 'year': 2011}","{'_idx': 102, 'median': 6.998666731000252, 'year': 2011}","{'_idx': 102, 'median': 381, 'year': 2011}","{'_idx': 102, 'median': 281, 'year': 2011}","{'_idx': 102, 'median': 340, 'year': 2011}","{'_idx': 102, 'median': 49, 'year': 2011}","{'_idx': 102, 'median': 6.998666731000252, 'year': 2011}"
-2.625,112.0416667,2012,134.8224729,0.7924,381.0,281.0,340.0,274.510986328125,2539.423969149589,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2012,2012,342.93466981901236,766572,0.9995032290114257,"{'_idx': 103, 'median': 381, 'year': 2012}","{'_idx': 103, 'median': 281, 'year': 2012}","{'_idx': 103, 'median': 340, 'year': 2012}","{'_idx': 103, 'median': 49, 'year': 2012}","{'_idx': 103, 'median': 6.998666731000252, 'year': 2012}","{'_idx': 103, 'median': 381, 'year': 2012}","{'_idx': 103, 'median': 281, 'year': 2012}","{'_idx': 103, 'median': 340, 'year': 2012}","{'_idx': 103, 'median': 49, 'year': 2012}","{'_idx': 103, 'median': 6.998666731000252, 'year': 2012}","{'_idx': 103, 'median': 381, 'year': 2012}","{'_idx': 103, 'median': 281, 'year': 2012}","{'_idx': 103, 'median': 340, 'year': 2012}","{'_idx': 103, 'median': 49, 'year': 2012}","{'_idx': 103, 'median': 6.998666731000252, 'year': 2012}","{'_idx': 103, 'median': 381, 'year': 2012}","{'_idx': 103, 'median': 281, 'year': 2012}","{'_idx': 103, 'median': 340, 'year': 2012}","{'_idx': 103, 'median': 49, 'year': 2012}","{'_idx': 103, 'median': 6.998666731000252, 'year': 2012}"
